"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-65.775,14.408,NA,"Eretmochelys imbricata"
"obis",-77.5,16.5,NA,"Eretmochelys imbricata"
"obis",-74.5,13.5,NA,"Eretmochelys imbricata"
"obis",-68.476,12.429,NA,"Eretmochelys imbricata"
"obis",-74.577,11.09,NA,"Eretmochelys imbricata"
"obis",-67.105,13.863,NA,"Eretmochelys imbricata"
"obis",-80.484,16.12,NA,"Eretmochelys imbricata"
"obis",-75.616,17.738,NA,"Eretmochelys imbricata"
"obis",-79.207,15.704,NA,"Eretmochelys imbricata"
"obis",-74.468,11.177,NA,"Eretmochelys imbricata"
"obis",-70.223,16.473,NA,"Eretmochelys imbricata"
"obis",-74.34,11.072,NA,"Eretmochelys imbricata"
"obis",-70.074,17.314,NA,"Eretmochelys imbricata"
"obis",-74.429,11.054,NA,"Eretmochelys imbricata"
"obis",-65.574204,18.089553,NA,"Eretmochelys imbricata"
"obis",-81.01,16.06,NA,"Eretmochelys imbricata"
"obis",-65.452,18.076,NA,"Eretmochelys imbricata"
"obis",-68.964,20.163,NA,"Eretmochelys imbricata"
"obis",-80.981,15.427,NA,"Eretmochelys imbricata"
"obis",-67.419,15.748,NA,"Eretmochelys imbricata"
"obis",-67.802,14.932,NA,"Eretmochelys imbricata"
"obis",-130.5,30.5,NA,"Eretmochelys imbricata"
"obis",-110.5,26.5,NA,"Eretmochelys imbricata"
"obis",-80.477,16.065,NA,"Eretmochelys imbricata"
"obis",-75.646,17.701,NA,"Eretmochelys imbricata"
"obis",59.5,19.5,NA,"Eretmochelys imbricata"
"obis",-64.185,18.544,NA,"Eretmochelys imbricata"
"obis",-66.068,13.981,NA,"Eretmochelys imbricata"
"obis",-73.404,13.761,NA,"Eretmochelys imbricata"
"obis",-69.089,17.034,NA,"Eretmochelys imbricata"
"obis",-87.4604,20.004,NA,"Eretmochelys imbricata"
"obis",-74.493,11.142,NA,"Eretmochelys imbricata"
"obis",-80.04,14.793,NA,"Eretmochelys imbricata"
"obis",-68.333,12.202,NA,"Eretmochelys imbricata"
"obis",-65.794,13.182,NA,"Eretmochelys imbricata"
"obis",-73.706,13.771,NA,"Eretmochelys imbricata"
"obis",-64.135,18.603,NA,"Eretmochelys imbricata"
"obis",-77.641,15.156,NA,"Eretmochelys imbricata"
"obis",-68.856,20.15,NA,"Eretmochelys imbricata"
"obis",-75.543,17.67,NA,"Eretmochelys imbricata"
"obis",-85.5,16.5,NA,"Eretmochelys imbricata"
"obis",-36.5,-19.5,NA,"Eretmochelys imbricata"
"obis",-74.419,11.073,NA,"Eretmochelys imbricata"
"obis",-67.5,11.5,NA,"Eretmochelys imbricata"
"obis",-75.654,17.719,NA,"Eretmochelys imbricata"
"obis",-79.926,15.993,NA,"Eretmochelys imbricata"
"obis",-68.291,12.166,NA,"Eretmochelys imbricata"
"obis",-68.575,17.154,NA,"Eretmochelys imbricata"
"obis",-81.038,15.42,NA,"Eretmochelys imbricata"
"obis",-75.719,17.653,NA,"Eretmochelys imbricata"
"obis",-70.261,16.943,NA,"Eretmochelys imbricata"
"obis",-66.226,13.342,NA,"Eretmochelys imbricata"
"obis",-34.5,-6.5,NA,"Eretmochelys imbricata"
"obis",-80.6,16.02,NA,"Eretmochelys imbricata"
"obis",-75.165,17.765,NA,"Eretmochelys imbricata"
"obis",-66.699,11.83,NA,"Eretmochelys imbricata"
"obis",-69.752,18.407,NA,"Eretmochelys imbricata"
"obis",-67.994,14.035,NA,"Eretmochelys imbricata"
"obis",-70.957,17.846,NA,"Eretmochelys imbricata"
"obis",-35.5,-11.5,NA,"Eretmochelys imbricata"
"obis",-76.105,17.822,NA,"Eretmochelys imbricata"
"obis",-96.53702,27.59937,NA,"Eretmochelys imbricata"
"obis",-79.389,16.158,NA,"Eretmochelys imbricata"
"obis",-74.291,11.295,NA,"Eretmochelys imbricata"
"obis",-74.457,11.043,NA,"Eretmochelys imbricata"
"obis",-68.285,12.155,NA,"Eretmochelys imbricata"
"obis",145.5,-16.5,NA,"Eretmochelys imbricata"
"obis",-75.617,17.742,NA,"Eretmochelys imbricata"
"obis",-81.066,15.502,NA,"Eretmochelys imbricata"
"obis",-64.145,18.581,NA,"Eretmochelys imbricata"
"obis",-74.509,11.086,NA,"Eretmochelys imbricata"
"obis",-108.5,24.5,NA,"Eretmochelys imbricata"
"obis",-80.994,15.478,NA,"Eretmochelys imbricata"
"obis",-65.029,13.409,NA,"Eretmochelys imbricata"
"obis",-68.295,12.135,NA,"Eretmochelys imbricata"
"obis",-64.986,13.97,NA,"Eretmochelys imbricata"
"obis",-68.5,11.5,NA,"Eretmochelys imbricata"
"obis",-74.436,11.085,NA,"Eretmochelys imbricata"
"obis",-83.336367,27.036,NA,"Eretmochelys imbricata"
"obis",-74.45,11.072,NA,"Eretmochelys imbricata"
"obis",-75.734,17.693,NA,"Eretmochelys imbricata"
"obis",-74.325,11.064,NA,"Eretmochelys imbricata"
"obis",-74.437,11.069,NA,"Eretmochelys imbricata"
"obis",-64.336,18.468,NA,"Eretmochelys imbricata"
"obis",-75.64,17.725,NA,"Eretmochelys imbricata"
"obis",-70.201,13.124,NA,"Eretmochelys imbricata"
"obis",-75.456,17.761,NA,"Eretmochelys imbricata"
"obis",-69.634,14.99,NA,"Eretmochelys imbricata"
"obis",-64.5,14.5,NA,"Eretmochelys imbricata"
"obis",-77.007,14.551,NA,"Eretmochelys imbricata"
"obis",-68.342,12.068,NA,"Eretmochelys imbricata"
"obis",-74.475,11.111,NA,"Eretmochelys imbricata"
"obis",-66.44,13.865,NA,"Eretmochelys imbricata"
"obis",-39.5,-2.5,NA,"Eretmochelys imbricata"
"obis",-77.66,14.782,NA,"Eretmochelys imbricata"
"obis",-68.766,19.821,NA,"Eretmochelys imbricata"
"obis",-66.711,11.83,NA,"Eretmochelys imbricata"
"obis",-74.438,11.087,NA,"Eretmochelys imbricata"
"obis",-66.723,11.824,NA,"Eretmochelys imbricata"
"obis",-64.193,18.652,NA,"Eretmochelys imbricata"
"obis",-75.654,17.725,NA,"Eretmochelys imbricata"
"obis",-75.5,11.5,NA,"Eretmochelys imbricata"
"obis",-41.5,-1.5,NA,"Eretmochelys imbricata"
"obis",-75.806,15.002,NA,"Eretmochelys imbricata"
"obis",-84.5,9.5,NA,"Eretmochelys imbricata"
"obis",-75.623,17.761,NA,"Eretmochelys imbricata"
"obis",-97.5,11.5,NA,"Eretmochelys imbricata"
"obis",-75.649,17.831,NA,"Eretmochelys imbricata"
"obis",-74.061,14.784,NA,"Eretmochelys imbricata"
"obis",-73.301,15.626,NA,"Eretmochelys imbricata"
"obis",-75.735,17.77,NA,"Eretmochelys imbricata"
"obis",-75.699,17.738,NA,"Eretmochelys imbricata"
"obis",-63.881,18.715,NA,"Eretmochelys imbricata"
"obis",-66.682,11.827,NA,"Eretmochelys imbricata"
"obis",-74.436,11.083,NA,"Eretmochelys imbricata"
"obis",-75.637,17.71,NA,"Eretmochelys imbricata"
"obis",-70.802,16.532,NA,"Eretmochelys imbricata"
"obis",-75.641,17.717,NA,"Eretmochelys imbricata"
"obis",-74.5,18.5,NA,"Eretmochelys imbricata"
"obis",-78.189,14.83,NA,"Eretmochelys imbricata"
"obis",-75.594,17.709,NA,"Eretmochelys imbricata"
"obis",-68.522,12.402,NA,"Eretmochelys imbricata"
"obis",-69.96,13.163,NA,"Eretmochelys imbricata"
"obis",-65.199,18.187,NA,"Eretmochelys imbricata"
"obis",-65.997,13.996,NA,"Eretmochelys imbricata"
"obis",-69.094,12.987,NA,"Eretmochelys imbricata"
"obis",-64.214,18.615,NA,"Eretmochelys imbricata"
"obis",-25.5,1.5,NA,"Eretmochelys imbricata"
"obis",-73.714,14.835,NA,"Eretmochelys imbricata"
"obis",-79.26,15.347,NA,"Eretmochelys imbricata"
"obis",-80.818,16.054,NA,"Eretmochelys imbricata"
"obis",-79.838,15.904,NA,"Eretmochelys imbricata"
"obis",-74.98,17.884,NA,"Eretmochelys imbricata"
"obis",-68.372,12.146,NA,"Eretmochelys imbricata"
"obis",-87.69676,18.70659,NA,"Eretmochelys imbricata"
"obis",-74.484,11.092,NA,"Eretmochelys imbricata"
"obis",-75.612,17.743,NA,"Eretmochelys imbricata"
"obis",52.5,25.5,NA,"Eretmochelys imbricata"
"obis",-74.568,11.092,NA,"Eretmochelys imbricata"
"obis",-68.296,12.168,NA,"Eretmochelys imbricata"
"obis",-75.338,17.847,NA,"Eretmochelys imbricata"
"obis",-69.657,12.7,NA,"Eretmochelys imbricata"
"obis",-70.372,12.554,NA,"Eretmochelys imbricata"
"obis",-68.656,13.451,NA,"Eretmochelys imbricata"
"obis",-38.5,19.5,NA,"Eretmochelys imbricata"
"obis",-68.344,12.163,NA,"Eretmochelys imbricata"
"obis",-70.445,11.902,NA,"Eretmochelys imbricata"
"obis",-79.968,16.013,NA,"Eretmochelys imbricata"
"obis",-75.335,17.383,NA,"Eretmochelys imbricata"
"obis",-69.371,16.115,NA,"Eretmochelys imbricata"
"obis",167.5,9.5,NA,"Eretmochelys imbricata"
"obis",-73.207,15.652,NA,"Eretmochelys imbricata"
"obis",-66.708,11.818,NA,"Eretmochelys imbricata"
"obis",-68.313,12.168,NA,"Eretmochelys imbricata"
"obis",-75.574,17.7,NA,"Eretmochelys imbricata"
"obis",-75.516,17.803,NA,"Eretmochelys imbricata"
"obis",-75.8,17.721,NA,"Eretmochelys imbricata"
"obis",-75.569,17.661,NA,"Eretmochelys imbricata"
"obis",-72.45,14.602,NA,"Eretmochelys imbricata"
"obis",-76.999,14.653,NA,"Eretmochelys imbricata"
"obis",-64.463,18.564,NA,"Eretmochelys imbricata"
"obis",-68.462,12.098,NA,"Eretmochelys imbricata"
"obis",-68.016,17.498,NA,"Eretmochelys imbricata"
"obis",-2.5,-17.5,NA,"Eretmochelys imbricata"
"obis",-81.097,15.672,NA,"Eretmochelys imbricata"
"obis",-70.663,17.341,NA,"Eretmochelys imbricata"
"obis",-38.5,-17.5,NA,"Eretmochelys imbricata"
"obis",-74.494,11.088,NA,"Eretmochelys imbricata"
"obis",-65.274798,18.152574,NA,"Eretmochelys imbricata"
"obis",-75.651,17.708,NA,"Eretmochelys imbricata"
"obis",-65.95,13.851,NA,"Eretmochelys imbricata"
"obis",-73.028,15.597,NA,"Eretmochelys imbricata"
"obis",-71.105,12.9,NA,"Eretmochelys imbricata"
"obis",-79.135,14.479,NA,"Eretmochelys imbricata"
"obis",-69.767,12.532,NA,"Eretmochelys imbricata"
"obis",-79.963,15.996,NA,"Eretmochelys imbricata"
"obis",-75.669,17.666,NA,"Eretmochelys imbricata"
"obis",-75.652,17.698,NA,"Eretmochelys imbricata"
"obis",-78.99,15.203,NA,"Eretmochelys imbricata"
"obis",-68.098,17.338,NA,"Eretmochelys imbricata"
"obis",-70.796,17.051,NA,"Eretmochelys imbricata"
"obis",-70.765,18.193,NA,"Eretmochelys imbricata"
"obis",-74.453,11.06,NA,"Eretmochelys imbricata"
"obis",-70.566,12.623,NA,"Eretmochelys imbricata"
"obis",-86.5,20.5,NA,"Eretmochelys imbricata"
"obis",-73.748,15.726,NA,"Eretmochelys imbricata"
"obis",-74.137,16.154,NA,"Eretmochelys imbricata"
"obis",-75.584,17.7,NA,"Eretmochelys imbricata"
"obis",-68.334,12.162,NA,"Eretmochelys imbricata"
"obis",-77.5,22.5,NA,"Eretmochelys imbricata"
"obis",-70.634,16.428,NA,"Eretmochelys imbricata"
"obis",-70.887,17.469,NA,"Eretmochelys imbricata"
"obis",-79.825,15.517,NA,"Eretmochelys imbricata"
"obis",-64.052,18.568,NA,"Eretmochelys imbricata"
"obis",-68.02,13.911,NA,"Eretmochelys imbricata"
"obis",-68.332,12.167,NA,"Eretmochelys imbricata"
"obis",-53.5,15.5,NA,"Eretmochelys imbricata"
"obis",-65.5,14.5,NA,"Eretmochelys imbricata"
"obis",-70.98,17.773,NA,"Eretmochelys imbricata"
"obis",-75.63,17.71,NA,"Eretmochelys imbricata"
"obis",-74.486,11.082,NA,"Eretmochelys imbricata"
"obis",-89.357,21.571333,NA,"Eretmochelys imbricata"
"obis",-76.628,15.567,NA,"Eretmochelys imbricata"
"obis",-89.986833,21.621667,NA,"Eretmochelys imbricata"
"obis",-66.649,11.813,NA,"Eretmochelys imbricata"
"obis",-64.571,18.317,NA,"Eretmochelys imbricata"
"obis",-67.835,14.857,NA,"Eretmochelys imbricata"
"obis",-75.724,17.724,NA,"Eretmochelys imbricata"
"obis",-66.701,11.821,NA,"Eretmochelys imbricata"
"obis",-70.295,16.183,NA,"Eretmochelys imbricata"
"obis",-73.5,19.5,NA,"Eretmochelys imbricata"
"obis",-71.146,14.814,NA,"Eretmochelys imbricata"
"obis",-80.641,16.196,NA,"Eretmochelys imbricata"
"obis",-77.5,3.5,NA,"Eretmochelys imbricata"
"obis",-91.5,20.5,NA,"Eretmochelys imbricata"
"obis",-75.645,17.769,NA,"Eretmochelys imbricata"
"obis",-73.038,13.927,NA,"Eretmochelys imbricata"
"obis",-69.612,12.838,NA,"Eretmochelys imbricata"
"obis",-75.659,17.717,NA,"Eretmochelys imbricata"
"obis",-68.546,12.669,NA,"Eretmochelys imbricata"
"obis",-70.405,17.402,NA,"Eretmochelys imbricata"
"obis",-66.681,11.818,NA,"Eretmochelys imbricata"
"obis",-75.728,15.007,NA,"Eretmochelys imbricata"
"obis",-111.5,27.5,NA,"Eretmochelys imbricata"
"obis",-79.862,15.996,NA,"Eretmochelys imbricata"
"obis",-79.94,15.994,NA,"Eretmochelys imbricata"
"obis",-72.243,15.596,NA,"Eretmochelys imbricata"
"obis",-68.298,12.103,NA,"Eretmochelys imbricata"
"obis",-80.524,16.102,NA,"Eretmochelys imbricata"
"obis",-74.476,11.085,NA,"Eretmochelys imbricata"
"obis",-75.219,18.19,NA,"Eretmochelys imbricata"
"obis",-68.891,20.112,NA,"Eretmochelys imbricata"
"obis",-74.498,11.066,NA,"Eretmochelys imbricata"
"obis",-66.036,13.513,NA,"Eretmochelys imbricata"
"obis",56.5,26.5,NA,"Eretmochelys imbricata"
"obis",-69.688,13.059,NA,"Eretmochelys imbricata"
"obis",-74.403,11.089,NA,"Eretmochelys imbricata"
"obis",-81.003,15.418,NA,"Eretmochelys imbricata"
"obis",-64.638,18.297,NA,"Eretmochelys imbricata"
"obis",-64.136,18.602,NA,"Eretmochelys imbricata"
"obis",-72.327,12.257,NA,"Eretmochelys imbricata"
"obis",-74.452,11.111,NA,"Eretmochelys imbricata"
"obis",-70.641,16.394,NA,"Eretmochelys imbricata"
"obis",-74.5,22.5,NA,"Eretmochelys imbricata"
"obis",-74.423,11.099,NA,"Eretmochelys imbricata"
"obis",-72.265,12.278,NA,"Eretmochelys imbricata"
"obis",-68.296,12.164,NA,"Eretmochelys imbricata"
"obis",-70.537,13.963,NA,"Eretmochelys imbricata"
"obis",-72.559,13.828,NA,"Eretmochelys imbricata"
"obis",-69.884,17.003,NA,"Eretmochelys imbricata"
"obis",-72.183,13.895,NA,"Eretmochelys imbricata"
"obis",-68.486,12.31,NA,"Eretmochelys imbricata"
"obis",-81.167,16.121,NA,"Eretmochelys imbricata"
"obis",-68.732,13.106,NA,"Eretmochelys imbricata"
"obis",-76.404,17.492,NA,"Eretmochelys imbricata"
"obis",-71.494,13.12,NA,"Eretmochelys imbricata"
"obis",-74.39,11.069,NA,"Eretmochelys imbricata"
"obis",-81.634,16.43,NA,"Eretmochelys imbricata"
"obis",-74.385,11.03,NA,"Eretmochelys imbricata"
"obis",-80.5,17.5,NA,"Eretmochelys imbricata"
"obis",-75.005,13.519,NA,"Eretmochelys imbricata"
"obis",-39.5,-1.5,NA,"Eretmochelys imbricata"
"obis",-75.794,17.717,NA,"Eretmochelys imbricata"
"obis",-80.451,16.075,NA,"Eretmochelys imbricata"
"obis",-64.377,18.525,NA,"Eretmochelys imbricata"
"obis",-80.321,16.125,NA,"Eretmochelys imbricata"
"obis",-68.339,12.176,NA,"Eretmochelys imbricata"
"obis",-78.031,14.879,NA,"Eretmochelys imbricata"
"obis",-70.248,16.791,NA,"Eretmochelys imbricata"
"obis",32.5,29.5,NA,"Eretmochelys imbricata"
"obis",-65.333,11.941,NA,"Eretmochelys imbricata"
"obis",-80.5,11.5,NA,"Eretmochelys imbricata"
"obis",-80.91,15.488,NA,"Eretmochelys imbricata"
"obis",-70.77,16.828,NA,"Eretmochelys imbricata"
"obis",-80.961,15.668,NA,"Eretmochelys imbricata"
"obis",-68.323,12.181,NA,"Eretmochelys imbricata"
"obis",-68.334,12.107,NA,"Eretmochelys imbricata"
"obis",-68.727,12.311,NA,"Eretmochelys imbricata"
"obis",-64.156,18.593,NA,"Eretmochelys imbricata"
"obis",-68.199,11.53,NA,"Eretmochelys imbricata"
"obis",-67.584,11.199,NA,"Eretmochelys imbricata"
"obis",-67.456,15.543,NA,"Eretmochelys imbricata"
"obis",-79.615,15.58,NA,"Eretmochelys imbricata"
"obis",-70.133,15.86,NA,"Eretmochelys imbricata"
"obis",-80.323,15.855,NA,"Eretmochelys imbricata"
"obis",-75.764,15.01,NA,"Eretmochelys imbricata"
"obis",-70.305,11.933,NA,"Eretmochelys imbricata"
"obis",-79.652,14.58,NA,"Eretmochelys imbricata"
"obis",-75.669,17.684,NA,"Eretmochelys imbricata"
"obis",-68.325,12.167,NA,"Eretmochelys imbricata"
"obis",-75.66,17.755,NA,"Eretmochelys imbricata"
"obis",-87.5875,19.00879,NA,"Eretmochelys imbricata"
"obis",-68.303,12.145,NA,"Eretmochelys imbricata"
"obis",-83.265967,8.447683,NA,"Eretmochelys imbricata"
"obis",-36.5,-13.5,NA,"Eretmochelys imbricata"
"obis",-69.795,17.416,NA,"Eretmochelys imbricata"
"obis",-68.5,15.5,NA,"Eretmochelys imbricata"
"obis",-68.328,12.174,NA,"Eretmochelys imbricata"
"obis",-68.105,11.926,NA,"Eretmochelys imbricata"
"obis",-71.032,18.22,NA,"Eretmochelys imbricata"
"obis",-70.36,11.948,NA,"Eretmochelys imbricata"
"obis",-69.261,13.059,NA,"Eretmochelys imbricata"
"obis",57.5,18.5,NA,"Eretmochelys imbricata"
"obis",-69.603,16.536,NA,"Eretmochelys imbricata"
"obis",-70.554,11.972,NA,"Eretmochelys imbricata"
"obis",-70.653,13.221,NA,"Eretmochelys imbricata"
"obis",-75.829,17.637,NA,"Eretmochelys imbricata"
"obis",-89.563833,21.446333,NA,"Eretmochelys imbricata"
"obis",-80.96,15.424,NA,"Eretmochelys imbricata"
"obis",-68.831,12.043,NA,"Eretmochelys imbricata"
"obis",-70.935,17.795,NA,"Eretmochelys imbricata"
"obis",-70.283,11.95,NA,"Eretmochelys imbricata"
"obis",-75.653,17.705,NA,"Eretmochelys imbricata"
"obis",-68.283,12.134,NA,"Eretmochelys imbricata"
"obis",-67.379,10.961,NA,"Eretmochelys imbricata"
"obis",-80.485,16.064,NA,"Eretmochelys imbricata"
"obis",-67.462,11.505,NA,"Eretmochelys imbricata"
"obis",-69.478,12.565,NA,"Eretmochelys imbricata"
"obis",-74.225,11.35,NA,"Eretmochelys imbricata"
"obis",-68.314,12.136,NA,"Eretmochelys imbricata"
"obis",-74.328,11.038,NA,"Eretmochelys imbricata"
"obis",-79.926,15.989,NA,"Eretmochelys imbricata"
"obis",-81.5,-0.5,NA,"Eretmochelys imbricata"
"obis",-68.962,13.685,NA,"Eretmochelys imbricata"
"obis",-74,14.562,NA,"Eretmochelys imbricata"
"obis",-75.3,14.172,NA,"Eretmochelys imbricata"
"obis",-65.365848,18.108352,NA,"Eretmochelys imbricata"
"obis",-74.444,11.07,NA,"Eretmochelys imbricata"
"obis",-65.779,14.405,NA,"Eretmochelys imbricata"
"obis",-75.331,17.75,NA,"Eretmochelys imbricata"
"obis",-67.998,13.969,NA,"Eretmochelys imbricata"
"obis",-75.685,17.687,NA,"Eretmochelys imbricata"
"obis",-68.297,12.141,NA,"Eretmochelys imbricata"
"obis",-70.484,12.686,NA,"Eretmochelys imbricata"
"obis",-74.591,11.179,NA,"Eretmochelys imbricata"
"obis",-76.657,15.556,NA,"Eretmochelys imbricata"
"obis",-37.5,-12.5,NA,"Eretmochelys imbricata"
"obis",-131.5,25.5,NA,"Eretmochelys imbricata"
"obis",-64.41,18.544,NA,"Eretmochelys imbricata"
"obis",-71.025,15.033,NA,"Eretmochelys imbricata"
"obis",-75.591,17.741,NA,"Eretmochelys imbricata"
"obis",-75.666,17.723,NA,"Eretmochelys imbricata"
"obis",-65.228,14.287,NA,"Eretmochelys imbricata"
"obis",-65.815,13.563,NA,"Eretmochelys imbricata"
"obis",-70.607,13.472,NA,"Eretmochelys imbricata"
"obis",90.5,16.5,NA,"Eretmochelys imbricata"
"obis",-68.156,12.146,NA,"Eretmochelys imbricata"
"obis",-63.382,18.762,NA,"Eretmochelys imbricata"
"obis",-65.903,14.365,NA,"Eretmochelys imbricata"
"obis",-67.471,15.805,NA,"Eretmochelys imbricata"
"obis",-81,15.443,NA,"Eretmochelys imbricata"
"obis",-69.586,14.897,NA,"Eretmochelys imbricata"
"obis",-74.823,18.386,NA,"Eretmochelys imbricata"
"obis",-70.143,17.22,NA,"Eretmochelys imbricata"
"obis",50.5,27.5,NA,"Eretmochelys imbricata"
"obis",-75.545,17.716,NA,"Eretmochelys imbricata"
"obis",-65.745,14.072,NA,"Eretmochelys imbricata"
"obis",-67.195,17.178,NA,"Eretmochelys imbricata"
"obis",-75.658,17.699,NA,"Eretmochelys imbricata"
"obis",-65.263,18.128717,NA,"Eretmochelys imbricata"
"obis",-75.645,17.692,NA,"Eretmochelys imbricata"
"obis",-70.579,14.617,NA,"Eretmochelys imbricata"
"obis",-74.526,13.504,NA,"Eretmochelys imbricata"
"obis",-74.466,11.062,NA,"Eretmochelys imbricata"
"obis",-71.179,14.882,NA,"Eretmochelys imbricata"
"obis",-69.02,14.869,NA,"Eretmochelys imbricata"
"obis",-72.269,12.199,NA,"Eretmochelys imbricata"
"obis",-75.598,17.677,NA,"Eretmochelys imbricata"
"obis",-74.211,16.732,NA,"Eretmochelys imbricata"
"obis",89.5,18.5,NA,"Eretmochelys imbricata"
"obis",-65.301913,18.159407,NA,"Eretmochelys imbricata"
"obis",-79.343,15.365,NA,"Eretmochelys imbricata"
"obis",-66.632,11.808,NA,"Eretmochelys imbricata"
"obis",-75.603,17.706,NA,"Eretmochelys imbricata"
"obis",-80.926,15.906,NA,"Eretmochelys imbricata"
"obis",-81.019,15.419,NA,"Eretmochelys imbricata"
"obis",-32.5,-3.5,NA,"Eretmochelys imbricata"
"obis",-70.283,16.129,NA,"Eretmochelys imbricata"
"obis",-75.666,17.708,NA,"Eretmochelys imbricata"
"obis",-75.648,17.725,NA,"Eretmochelys imbricata"
"obis",-68.131,12.162,NA,"Eretmochelys imbricata"
"obis",-79.79,14.267,NA,"Eretmochelys imbricata"
"obis",-75.694,17.741,NA,"Eretmochelys imbricata"
"obis",-66.715,11.816,NA,"Eretmochelys imbricata"
"obis",-70.237,12.445,NA,"Eretmochelys imbricata"
"obis",-65.5,16.5,NA,"Eretmochelys imbricata"
"obis",-75.623,17.712,NA,"Eretmochelys imbricata"
"obis",-69.061,12.186,NA,"Eretmochelys imbricata"
"obis",-69.016,20.128,NA,"Eretmochelys imbricata"
"obis",-80.855,15.871,NA,"Eretmochelys imbricata"
"obis",-66.538,11.841,NA,"Eretmochelys imbricata"
"obis",-75.646,17.691,NA,"Eretmochelys imbricata"
"obis",-76.086,14.934,NA,"Eretmochelys imbricata"
"obis",-80.424,16.062,NA,"Eretmochelys imbricata"
"obis",-73.979,17.319,NA,"Eretmochelys imbricata"
"obis",-77.5,4.5,NA,"Eretmochelys imbricata"
"obis",-67.822,11.393,NA,"Eretmochelys imbricata"
"obis",-75.765,17.727,NA,"Eretmochelys imbricata"
"obis",-87.4612,19.9982,NA,"Eretmochelys imbricata"
"obis",-74.508,11.07,NA,"Eretmochelys imbricata"
"obis",-70.278,13.132,NA,"Eretmochelys imbricata"
"obis",-87.4544,19.9849,NA,"Eretmochelys imbricata"
"obis",-68.335,12.177,NA,"Eretmochelys imbricata"
"obis",-75.689,17.665,NA,"Eretmochelys imbricata"
"obis",-68.241,13.229,NA,"Eretmochelys imbricata"
"obis",-65.414179,18.104422,NA,"Eretmochelys imbricata"
"obis",-120.749424,31.129284,NA,"Eretmochelys imbricata"
"obis",-72.501,13.497,NA,"Eretmochelys imbricata"
"obis",-79.46,15.288,NA,"Eretmochelys imbricata"
"obis",-68.764,12.038,NA,"Eretmochelys imbricata"
"obis",-76.632,14.823,NA,"Eretmochelys imbricata"
"obis",-66.753,13.926,NA,"Eretmochelys imbricata"
"obis",-69.398,12.427,NA,"Eretmochelys imbricata"
"obis",-69.046,12.053,NA,"Eretmochelys imbricata"
"obis",-70.953,17.843,NA,"Eretmochelys imbricata"
"obis",-80.471,16.078,NA,"Eretmochelys imbricata"
"obis",-73.094,11.721,NA,"Eretmochelys imbricata"
"obis",-69.893,15.406,NA,"Eretmochelys imbricata"
"obis",-70.771,13.325,NA,"Eretmochelys imbricata"
"obis",-68.321,12.065,NA,"Eretmochelys imbricata"
"obis",-74.216,16.923,NA,"Eretmochelys imbricata"
"obis",-65.561,11.826,NA,"Eretmochelys imbricata"
"obis",-74.466,11.101,NA,"Eretmochelys imbricata"
"obis",-66.683,17.807,NA,"Eretmochelys imbricata"
"obis",-65.863,17.987,NA,"Eretmochelys imbricata"
"obis",-75.511,17.704,NA,"Eretmochelys imbricata"
"obis",-75.523,17.702,NA,"Eretmochelys imbricata"
"obis",-75.596,17.693,NA,"Eretmochelys imbricata"
"obis",-65.924,13.702,NA,"Eretmochelys imbricata"
"obis",-68.294,12.169,NA,"Eretmochelys imbricata"
"obis",-75.7,17.671,NA,"Eretmochelys imbricata"
"obis",-75.81074,34.63615,NA,"Eretmochelys imbricata"
"obis",-83.5,12.5,NA,"Eretmochelys imbricata"
"obis",-74.469,11.117,NA,"Eretmochelys imbricata"
"obis",-69.586,12.248,NA,"Eretmochelys imbricata"
"obis",-66.675,11.847,NA,"Eretmochelys imbricata"
"obis",-69.853,13.362,NA,"Eretmochelys imbricata"
"obis",-69.515,12.433,NA,"Eretmochelys imbricata"
"obis",-73.175,13.802,NA,"Eretmochelys imbricata"
"obis",-74.489,11.08,NA,"Eretmochelys imbricata"
"obis",-87.4665,20.039417,NA,"Eretmochelys imbricata"
"obis",55.5,26.5,NA,"Eretmochelys imbricata"
"obis",-71.743,15.532,NA,"Eretmochelys imbricata"
"obis",-70.165,17.244,NA,"Eretmochelys imbricata"
"obis",-68.736,12.802,NA,"Eretmochelys imbricata"
"obis",-129.5,25.5,NA,"Eretmochelys imbricata"
"obis",-68.296,12.093,NA,"Eretmochelys imbricata"
"obis",-74.434,11.094,NA,"Eretmochelys imbricata"
"obis",-70.284,11.966,NA,"Eretmochelys imbricata"
"obis",-72.221,13.478,NA,"Eretmochelys imbricata"
"obis",-74.473,11.086,NA,"Eretmochelys imbricata"
"obis",-68.314,12.143,NA,"Eretmochelys imbricata"
"obis",-74.368,11.064,NA,"Eretmochelys imbricata"
"obis",-77.967,14.876,NA,"Eretmochelys imbricata"
"obis",-68.53,12.766,NA,"Eretmochelys imbricata"
"obis",-75.601,17.749,NA,"Eretmochelys imbricata"
"obis",-75.646,17.722,NA,"Eretmochelys imbricata"
"obis",-68.935,13.553,NA,"Eretmochelys imbricata"
"obis",-67.871,12.498,NA,"Eretmochelys imbricata"
"obis",-65.482,11.847,NA,"Eretmochelys imbricata"
"obis",141.5,-11.5,NA,"Eretmochelys imbricata"
"obis",-80.5,14.5,NA,"Eretmochelys imbricata"
"obis",-66.716,11.813,NA,"Eretmochelys imbricata"
"obis",-74.189,16.275,NA,"Eretmochelys imbricata"
